,Rating,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,is_touch_screen,display_size,resolution_width,resolution_height,year_of_warranty,brand_acer,brand_apple,brand_asus,brand_avita,brand_axl,brand_chuwi,brand_dell,brand_fujitsu,brand_gigabyte,brand_honor,brand_hp,brand_iball,brand_infinix,brand_jio,brand_lenovo,brand_lg,brand_microsoft,brand_msi,brand_primebook,brand_realme,brand_samsung,brand_tecno,brand_ultimus,brand_walker,brand_wings,brand_zebronics,processor_brand_amd,processor_brand_apple,processor_brand_intel,processor_brand_other,gpu_brand_amd,gpu_brand_apple,gpu_brand_arm,gpu_brand_intel,gpu_brand_nvidia,gpu_type_apple,gpu_type_dedicated,gpu_type_integrated,OS_android,OS_chrome,OS_dos,OS_mac,OS_other,OS_ubuntu,OS_windows
0,-0.09144260736013483,-1.3397084591429211,-1.454453706550015,-1.4674473181451928,-0.9032025536713233,0.16735680074376108,-0.3708435460695787,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,22.237355957937083,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,-0.12397117592011618,0.6369252380501563,-0.06366070140792303,-0.4501887414325478,-0.12397117592011618,-0.06366070140792303,1.0700568419582415,-0.7275444918727108,-0.12397117592011618,-0.7553297156856611,0.7802347299154491,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
1,0.3012751559936825,1.052455654389754,-0.9797744300174727,-0.750896299528841,0.5283427972895424,0.16735680074376108,1.548247598342705,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,22.237355957937083,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,-0.12397117592011618,0.6369252380501563,-0.06366070140792303,-0.4501887414325478,-0.12397117592011618,-0.06366070140792303,1.0700568419582415,-0.7275444918727108,-0.12397117592011618,-0.7553297156856611,0.7802347299154491,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
2,0.8903518010244086,-0.1436264023765835,-0.5050951534849303,-0.034345280912489125,-0.9032025536713233,0.16735680074376108,-0.3708435460695787,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,1.958097633281705,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,1.6466968412222651,-0.12397117592011618,-1.5700429819068538,-0.06366070140792303,2.2212905565294574,-0.12397117592011618,-0.06366070140792303,-0.9345297939219425,-0.7275444918727108,-0.12397117592011618,1.3239251405490335,-1.2816655830077777,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
3,-0.18962204819858916,-0.1436264023765835,0.9189426761126968,0.6822057377038627,-0.9032025536713233,0.16735680074376108,-0.3708435460695787,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,-1.2491702662949595,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,3.1835250055047712,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,-0.12397117592011618,0.6369252380501563,-0.06366070140792303,-0.4501887414325478,-0.12397117592011618,-0.06366070140792303,1.0700568419582415,-0.7275444918727108,-0.12397117592011618,-0.7553297156856611,0.7802347299154491,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
4,-0.18962204819858916,-1.3397084591429211,-0.9797744300174727,-0.750896299528841,-0.9032025536713233,0.16735680074376108,-0.3708435460695787,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,1.9825105948535224,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,1.6466968412222651,-0.12397117592011618,-1.5700429819068538,-0.06366070140792303,2.2212905565294574,-0.12397117592011618,-0.06366070140792303,-0.9345297939219425,-0.7275444918727108,-0.12397117592011618,-0.7553297156856611,0.7802347299154491,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
5,-1.858672542452313,1.052455654389754,-0.03041587695238795,-0.750896299528841,-0.9032025536713233,0.16735680074376108,-1.3303891182757206,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,-1.9957451036593206,1.5382067527545265,1.5877596746528584,-0.19110539788641784,-0.31411721229481665,8.066391179868893,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,8.066391179868893,-1.5700429819068538,-0.06366070140792303,-0.4501887414325478,8.066391179868893,-0.06366070140792303,-0.9345297939219425,-0.7275444918727108,8.066391179868893,-0.7553297156856611,-1.2816655830077777,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,8.066391179868893,-0.04496937504132879,-0.031782086308186415,-3.7136295959774186
6,-0.7786986932293152,-0.1436264023765835,-0.9797744300174727,-0.750896299528841,0.5283427972895424,0.16735680074376108,-0.3708435460695787,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,8.67356727251073,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,-0.12397117592011618,0.6369252380501563,-0.06366070140792303,-0.4501887414325478,-0.12397117592011618,-0.06366070140792303,1.0700568419582415,-0.7275444918727108,-0.12397117592011618,-0.7553297156856611,0.7802347299154491,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
7,0.5958134785090455,-0.1436264023765835,-0.5050951534849303,-0.034345280912489125,-0.9032025536713233,0.16735680074376108,-0.3708435460695787,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,1.9284832431337375,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,-0.12397117592011618,0.6369252380501563,-0.06366070140792303,-0.4501887414325478,-0.12397117592011618,-0.06366070140792303,-0.9345297939219425,1.3744863869781823,-0.12397117592011618,1.3239251405490335,-1.2816655830077777,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
8,-0.38598092987549787,-1.3397084591429211,-0.5050951534849303,-0.750896299528841,-0.9032025536713233,0.16735680074376108,-0.3708435460695787,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,1.958097633281705,-0.03178208630818641,-0.11529281650576635,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,-0.12397117592011618,0.6369252380501563,-0.06366070140792303,-0.4501887414325478,-0.12397117592011618,-0.06366070140792303,1.0700568419582415,-0.7275444918727108,-0.12397117592011618,-0.7553297156856611,0.7802347299154491,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
9,0.6939929193474998,2.248537711156092,1.3936219526452391,1.3987567563202146,3.391433499211274,0.16735680074376108,1.548247598342705,-0.12397117592011618,-0.11939159701070938,-0.3121745259662245,0.4572865048235816,-0.23081134168638792,-0.3837979863386283,-0.19110539788641784,-0.31411721229481665,-0.12397117592011618,-0.5185422292677143,-0.07121091148698563,-0.044969375041328793,-0.06366070140792303,-0.3460838212043941,-0.07121091148698563,-0.04496937504132879,-0.04496937504132879,-0.5106997644055338,-0.03178208630818641,8.67356727251073,-0.03178208630818641,-0.5044109235007064,-0.08434347122457896,-0.044969375041328793,-0.3160522301909244,-0.04496937504132879,-0.04496937504132879,-0.08434347122457896,-0.04496937504132879,-0.07804723286815257,-0.031782086308186415,-0.06366070140792303,-0.08434347122457896,-0.6072763212794818,-0.12397117592011618,0.6369252380501563,-0.06366070140792303,-0.4501887414325478,-0.12397117592011618,-0.06366070140792303,1.0700568419582415,-0.7275444918727108,-0.12397117592011618,-0.7553297156856611,0.7802347299154491,-0.03178208630818641,-0.1281025230440697,-0.18266935091101721,-0.12397117592011618,-0.04496937504132879,-0.031782086308186415,0.26927833650485594
